,FeatureRatio,TopTFs,AbsCor,Nodes,Interactions,PosInt,Connected,Transitivity,MeanDistance,DupStatus,SimIdx,ClusterA,ClusterB,Accuracy,KLdist,ClusterA2,ClusterB2,AvgDist,flexibility,maxSigval.Netact,maxSigval.MARINa,minSigval.RI,idxAccuracy,idxFlexibility,idxBoth
0.18-52-0.8,0.18,52,0.8,69,312,190,1,0.218386876281613,10.4771952259165,FALSE,0.18-52-0.8,0.1541,0.6918,0.8459,0.323685984587578,-0.188545413883749,0.331261150816848,0.0091883676189723,0.0171580503098591,0.1256,0.15657789705884,0.000156546263547388,409,366,775
0.18-60-0.65,0.18,60,0.65,112,448,274,1,0.167654530059272,20.6916827541828,FALSE,0.18-60-0.65,0.1573,0.717,0.8743,0.301766332843507,-0.189227700718076,0.368981408577361,0.00748231427397701,0.0151017004667003,0.1535,0.309660518965291,0.00013654621166029,318,458,776
0.14-60-0.65,0.14,60,0.65,108,436,266,1,0.1702859600086,21.2210972654898,FALSE,0.14-60-0.65,0.1512,0.7286,0.8798,0.310070675122819,-0.187869727127122,0.386644315712686,0.00735738214002736,0.0144525095807259,0.1481,0.309660518965291,0.000146509481060536,290,490,780
0.18-52-0.75,0.18,52,0.75,86,365,221,1,0.192539769610532,13.593023255814,FALSE,0.18-52-0.75,0.1578,0.712,0.8698,0.303057620619655,-0.18932839355083,0.361425790885734,0.00772785344265043,0.0158067790881344,0.1257,0.15657789705884,0.000156546263547388,349,432,781
0.09-56-0.75,0.09,56,0.75,90,386,236,1,0.192327497425335,16.2287141073658,FALSE,0.09-56-0.75,0.1442,0.7258,0.87,0.326915585666427,-0.186007457423539,0.382363833894374,0.00814146263537145,0.0158014598908117,0.1292,0.123879958040442,0.000196856314758355,347,434,781
0.2-56-0.8,0.2,56,0.8,74,330,202,1,0.209457315138051,9.64476119955572,FALSE,0.2-56-0.8,0.1538,0.6814,0.8352,0.332080887187128,-0.188478063764376,0.315959787830999,0.00902031315266458,0.0171501655565413,0.1292,0.245109150495321,0.00013654621166029,416,367,783
0.16-60-0.8,0.16,60,0.8,82,357,212,1,0.206990057246158,11.7285456187895,FALSE,0.16-60-0.8,0.1476,0.7068,0.8544,0.329378733364704,-0.186953436999069,0.35360519948401,0.00782623814586546,0.0167937451367691,0.1535,0.309660518965291,0.000137359978969532,398,385,783
0.14-60-0.25,0.14,60,0.25,109,437,267,1,0.168941979522184,22.1822120285423,FALSE,0.14-60-0.25,0.1502,0.7278,0.878,0.31257249363909,-0.187623888284003,0.385420221099199,0.00744951053999317,0.0145770588616037,0.1481,0.309660518965291,0.000146509481060536,300,484,784
0.16-56-0,0.16,56,0,104,408,249,1,0.17128987517337,21.501213592233,FALSE,0.16-56-0,0.136,0.7365,0.8725,0.340959553621319,-0.18339235905166,0.398779263447159,0.00772325654672383,0.0149773144844556,0.1357,0.245109150495321,0.000155529012925885,326,461,787
0.09-60-0.65,0.09,60,0.65,109,438,273,1,0.171936758893281,24.9549779136935,FALSE,0.09-60-0.65,0.1402,0.7408,0.881,0.329619270935867,-0.184791751151815,0.405420034517196,0.00789265692469338,0.0140736564286909,0.1535,0.13184159089675,0.000178864468952335,282,505,787
0.06-60-0.75,0.06,60,0.75,93,393,245,1,0.1850699844479,16.4118747078074,FALSE,0.06-60-0.75,0.1357,0.7485,0.8842,0.336989985938743,-0.183287485957247,0.417373918270665,0.00730572787006547,0.0135546031078229,0.1481,0.091401801433132,0.000284499001936455,268,519,787
0.16-52-0.8,0.16,52,0.8,68,300,181,1,0.223104693140794,10.4692712906058,FALSE,0.16-52-0.8,0.1572,0.6869,0.8441,0.319719443814605,-0.189207371594543,0.324032231773046,0.00850095093408042,0.0169541602433247,0.1256,0.15657789705884,0.000178864468952335,411,379,790
0.09-60-0.6,0.09,60,0.6,110,446,278,1,0.17126112437595,24.0190158465388,FALSE,0.09-60-0.6,0.1397,0.7433,0.883,0.329836709861445,-0.184631829436845,0.409292431354222,0.00804524531633635,0.0136590606363043,0.1535,0.13184159089675,0.000178864468952335,273,517,790
0.1-60-0.75,0.1,60,0.75,95,395,242,1,0.184390243902439,17.2599104143337,FALSE,0.1-60-0.75,0.1446,0.7282,0.8728,0.324886822026678,-0.186122873906468,0.386032158546008,0.00815424037560418,0.0146976207865155,0.1481,0.15657789705884,0.000174533561595311,324,473,797
0.1-56-0.8,0.1,56,0.8,73,326,199,1,0.210759493670886,10.4069634703196,FALSE,0.1-56-0.8,0.153,0.7054,0.8584,0.317522485947068,-0.188295599477691,0.351506180480631,0.00905469489007861,0.0162029976881921,0.1292,0.126457649962728,0.000196856314758355,385,414,799
0.08-60-0.3,0.08,60,0.3,119,463,284,1,0.163647591601482,29.4972938327874,FALSE,0.08-60-0.3,0.1395,0.7443,0.8838,0.329936082373896,-0.184567360034995,0.410843746041804,0.00732936898159849,0.0122339066820483,0.1535,0.126457649962728,0.000182437435460431,270,532,802
0.2-56-0.75,0.2,56,0.75,94,388,236,1,0.182483594144372,15.662319835278,FALSE,0.2-56-0.75,0.1533,0.7144,0.8677,0.311872937975959,-0.188364512609889,0.365048120475079,0.00770164049455994,0.0151422216311042,0.1314,0.245109150495321,0.00013654621166029,353,455,808
0.09-56-0.6,0.09,56,0.6,101,419,259,1,0.179188054129725,19.2534653465347,FALSE,0.09-56-0.6,0.1376,0.7428,0.8804,0.334718769289627,-0.183940541145559,0.408517278404351,0.00782641516954764,0.013459002434032,0.1357,0.123879958040442,0.000196856314758355,288,521,809
0.2-60-0.1,0.2,60,0.1,116,458,278,1,0.163837185518511,23.6082458770615,FALSE,0.2-60-0.1,0.1611,0.7161,0.8772,0.293996760784467,-0.189953464926127,0.367618817087602,0.00738659609170117,0.0140744524981264,0.1535,0.337953943776204,0.000108830468010684,307,504,811
0.1-60-0.7,0.1,60,0.7,102,418,259,1,0.178018933271762,21.9881576392933,FALSE,0.1-60-0.7,0.1461,0.7347,0.8808,0.318835329443408,-0.186545855793393,0.396006851562795,0.00793335215241863,0.0130708904065894,0.1535,0.15657789705884,0.000174533561595311,284,527,811
0.08-60-0.8,0.08,60,0.8,79,344,210,1,0.202296819787986,15.0876338851022,FALSE,0.08-60-0.8,0.1501,0.6892,0.8393,0.335282564701161,-0.187598938950192,0.327421060111753,0.00958311716299516,0.0164953463021958,0.1481,0.126457649962728,0.000196856314758355,413,399,812
0.08-60-0.75,0.08,60,0.75,98,406,247,1,0.181578947368421,19.9944245739533,FALSE,0.08-60-0.75,0.1489,0.7203,0.8692,0.318858001212584,-0.187294337663264,0.373987231888267,0.00772723854186439,0.0150085598011924,0.1481,0.126457649962728,0.000196856314758355,352,460,812
0.2-52-0.7,0.2,52,0.7,91,375,227,1,0.185108044780005,17.4980463980464,FALSE,0.2-52-0.7,0.1511,0.721,0.8721,0.313572807020493,-0.187845441586015,0.375051019175501,0.00790146553125947,0.0146233307066756,0.1257,0.15657789705884,0.000143779367750165,333,479,812
0.1-56-0.6,0.1,56,0.6,102,416,258,1,0.176878612716763,19.2395651329839,FALSE,0.1-56-0.6,0.1386,0.7387,0.8773,0.334036763538957,-0.184273693383958,0.4021737399897,0.00791991924954329,0.0140645710401702,0.1357,0.126457649962728,0.000196856314758355,306,506,812
0.18-56-0.75,0.18,56,0.75,88,372,226,1,0.189490445859873,14.5675287356322,FALSE,0.18-56-0.75,0.1497,0.7088,0.8585,0.323213095098523,-0.187498474947936,0.356608607117281,0.00791870720647321,0.0158635428773074,0.1292,0.245109150495321,0.000141929966227499,384,429,813
0.09-60-0.45,0.09,60,0.45,112,450,280,1,0.168789808917197,24.9960585585586,FALSE,0.09-60-0.45,0.1429,0.7378,0.8807,0.324725755192105,-0.185624674861428,0.400784297453606,0.00806373978590649,0.013069352994883,0.1535,0.13184159089675,0.000178864468952335,286,528,814
0.1-52-0.8,0.1,52,0.8,68,301,184,1,0.21530574880996,10.373573309921,FALSE,0.1-52-0.8,0.1622,0.7,0.8622,0.299711527681392,-0.19014673111935,0.34343604151393,0.00912841163045648,0.0154766634496386,0.1256,0.111941181489358,0.000208702136538085,374,443,817
0.12-56-0.7,0.12,56,0.7,97,407,251,1,0.177798682972719,17.2793170103093,FALSE,0.12-56-0.7,0.1455,0.7253,0.8708,0.324180312137871,-0.186378519993326,0.381600597619596,0.00792377725191609,0.0146639983643387,0.1292,0.15657789705884,0.000172552340771301,343,475,818
0.2-60-0.65,0.2,60,0.65,112,450,275,1,0.165968147527242,20.6802606177606,FALSE,0.2-60-0.65,0.1554,0.717,0.8724,0.305922055291355,-0.188830530069598,0.368981408577361,0.00742338843342854,0.01425975143205,0.1535,0.309660518965291,0.000114077932150609,329,499,828
0.09-60-0.75,0.09,60,0.75,95,399,245,1,0.183747287195563,17.2518477043673,FALSE,0.09-60-0.75,0.1396,0.7267,0.8663,0.337166182933792,-0.184599630552542,0.383738527037398,0.0082668112790308,0.0147893617207433,0.1481,0.13184159089675,0.000178864468952335,360,469,829
0.12-56-0.75,0.12,56,0.75,94,397,243,1,0.183718642400394,16.2929535575383,FALSE,0.12-56-0.75,0.1388,0.7247,0.8635,0.340092739800831,-0.184339456358632,0.380685169094963,0.00838435066894228,0.0148803344717562,0.1292,0.15657789705884,0.000172552340771301,369,465,834
0.18-60-0.8,0.18,60,0.8,81,362,220,1,0.205395996518712,10.733950617284,FALSE,0.18-60-0.8,0.1576,0.6906,0.8482,0.316185727393556,-0.189288306813409,0.329487584808878,0.00841146407358473,0.0158378760426928,0.1535,0.309660518965291,0.00013654621166029,406,430,836
0.1-56-0.65,0.1,56,0.65,101,409,253,1,0.177129521586931,20.1681188118812,FALSE,0.1-56-0.65,0.1412,0.7317,0.8729,0.331069042881533,-0.18510625140651,0.391395970363389,0.00784555409773048,0.0136970550499435,0.1357,0.126457649962728,0.000196856314758355,323,516,839
0.1-56-0.7,0.1,56,0.7,94,395,243,1,0.183300876338851,16.2921528254404,FALSE,0.1-56-0.7,0.1447,0.7199,0.8646,0.328721174109937,-0.186151555016723,0.373379658824345,0.00804753120073542,0.0146461877934648,0.1292,0.126457649962728,0.000196856314758355,367,476,843
0.14-56-0.65,0.14,56,0.65,102,410,252,1,0.173530772790375,20.1894777713065,FALSE,0.14-56-0.65,0.1419,0.7286,0.8705,0.330880152185714,-0.185322184691545,0.386644315712686,0.007986921482604,0.0142162305674127,0.1357,0.15657789705884,0.000172552340771301,345,500,845
0.09-60-0.7,0.09,60,0.7,105,428,266,1,0.175236806495264,23.9455128205128,FALSE,0.09-60-0.7,0.1407,0.7307,0.8714,0.332672603755738,-0.1849498896961,0.389861740839776,0.00818718013217828,0.013811323142929,0.1535,0.13184159089675,0.000178864468952335,339,511,850
0.12-60-0.25,0.12,60,0.25,108,430,267,1,0.167532467532468,22.9794046382831,FALSE,0.12-60-0.25,0.1414,0.7302,0.8716,0.331289052599101,-0.185168299988078,0.389095139167546,0.00804244124879727,0.0137128234279271,0.1481,0.245109150495321,0.000146509481060536,338,515,853
0.1-56-0.75,0.1,56,0.75,91,385,235,1,0.18960244648318,15.3064713064713,FALSE,0.1-56-0.75,0.1439,0.7141,0.858,0.333823099437606,-0.185920167073565,0.364594887790529,0.00825660521284737,0.01484347507627,0.1292,0.126457649962728,0.000196856314758355,388,466,854
0.2-56-0,0.2,56,0,108,417,255,1,0.167529835622608,22.5709588092766,FALSE,0.2-56-0,0.1472,0.7196,0.8668,0.323089918974733,-0.186846245622612,0.372924124873248,0.00778404284009847,0.0141982448569892,0.1357,0.245109150495321,0.00013654621166029,358,501,859
0.1-60-0.8,0.1,60,0.8,76,335,206,1,0.204278397107563,11.3919298245614,FALSE,0.1-60-0.8,0.1464,0.7151,0.8615,0.327345345786618,-0.186628599034373,0.366106153235929,0.00891371967581882,0.0143309203940166,0.1481,0.15657789705884,0.000174533561595311,377,494,871
0.09-60-0.85,0.09,60,0.85,49,219,130,1,0.253424657534247,10.0034013605442,FALSE,0.09-60-0.85,0.1561,0.7054,0.8615,0.31039442823747,-0.188979543828222,0.351506180480631,0.00994191154155063,0.0142826365636209,0.1475,0.12911550161496,0.000182257366699575,376,496,872
0.2-52-0.8,0.2,52,0.8,68,311,191,1,0.21923474663909,9.51097453906936,FALSE,0.2-52-0.8,0.1526,0.6972,0.8498,0.323605086451276,-0.188202800068547,0.33926790482951,0.00920120733522632,0.014750083168354,0.1256,0.15657789705884,0.000143779367750165,403,470,873
0.16-56-0.75,0.16,56,0.75,93,384,232,1,0.183720336820618,14.6367461430575,FALSE,0.16-56-0.75,0.1394,0.723,0.8624,0.339568984535293,-0.184535017832854,0.37809415397665,0.00804317957853517,0.0141892787020615,0.1292,0.245109150495321,0.000155529012925885,372,502,874
0.14-56-0,0.14,56,0,104,412,254,1,0.171781951442968,22.1126773711725,FALSE,0.14-56-0,0.1336,0.7332,0.8668,0.348177195161507,-0.182534721154726,0.393699876592136,0.00796969211534125,0.0131307603025505,0.1357,0.15657789705884,0.000172552340771301,357,526,883
0.18-56-0.8,0.18,56,0.8,71,320,194,1,0.214566929133858,10.4979879275654,FALSE,0.18-56-0.8,0.1459,0.6924,0.8383,0.343338218064872,-0.186490351479285,0.33214871461921,0.00904681289346766,0.0147092206552498,0.1292,0.245109150495321,0.000141929966227499,414,472,886
0.09-56-0.8,0.09,56,0.8,71,321,195,1,0.217333774396295,11.3144869215292,FALSE,0.09-56-0.8,0.1546,0.7046,0.8592,0.314293971859361,-0.188656366783922,0.350307988216179,0.00907630150198524,0.0140354856818481,0.1292,0.123879958040442,0.000196856314758355,379,507,886
0.14-56-0.8,0.14,56,0.8,73,322,194,1,0.21599203715992,11.3907914764079,FALSE,0.14-56-0.8,0.152,0.695,0.847,0.326521569836468,-0.188061634168043,0.336000826744052,0.00874461498441074,0.0146169563719058,0.1292,0.15657789705884,0.000172552340771301,408,480,888
0.14-56-0.75,0.14,56,0.75,93,385,233,1,0.184697238408918,15.4582748948107,FALSE,0.14-56-0.75,0.1452,0.7201,0.8653,0.327452875207055,-0.18629392489396,0.373683417582385,0.00803166875269577,0.0130450714684477,0.1292,0.15657789705884,0.000172552340771301,362,529,891
0.12-60-0.7,0.12,60,0.7,101,416,257,1,0.174823582972911,19.2442574257426,FALSE,0.12-60-0.7,0.1379,0.7241,0.862,0.342563866281003,-0.184041247504655,0.379770237327665,0.00811019839159998,0.0136251232279431,0.1481,0.245109150495321,0.000146509481060536,375,518,893
0.2-56-0.3,0.2,56,0.3,107,416,254,1,0.167832167832168,21.5926644330806,FALSE,0.2-56-0.3,0.1485,0.7163,0.8648,0.321815076838058,-0.187190658638428,0.367921517494746,0.00807664307555533,0.0128171348213885,0.1357,0.245109150495321,0.00013654621166029,365,530,895
0.2-60-0.8,0.2,60,0.8,81,366,224,1,0.203214695752009,9.77283950617284,FALSE,0.2-60-0.8,0.1615,0.6857,0.8472,0.310391660148517,-0.190024609880191,0.322267203008326,0.00848676857233585,0.0143899552190907,0.1535,0.309660518965291,0.000114077932150609,407,492,899
0.2-60-0.7,0.2,60,0.7,104,429,261,1,0.174418604651163,18.6727035100822,FALSE,0.2-60-0.7,0.156,0.7012,0.8572,0.313092071730626,-0.188958448661977,0.345225816997845,0.00772662736951833,0.0132320095271526,0.1535,0.309660518965291,0.000114077932150609,391,524,915
